http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/f56995bc-7a86-4569-b5c9-a47f4a15bbc2___genegen.jpg.jpeg,Emotion_Neutral,Age_20_30,E_Indian,G_Male,,0.47757255936675463,0.06709677419354838,0.5171503957783641,0.11870967741935484,500,341,Emotion_Neutral,Age_40_50,E_Indian,G_Male,,0.7475813544415127,0.2503225806451613,0.7915567282321899,0.32,500,341,,1531552327000,1531552327000,22,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/5fe4bf3f-0f99-4b63-a5e9-eeb3d599aef1___IMG_2456.jpg.jpeg,Emotion_Neutral,Age_20_30,E_Indian,G_ Female,,0.0316622691292876,0.4953764861294584,0.06860158311345646,0.5495376486129459,1000,666,,,,,,,,,,,,,1531657939000,1531657939000,13,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/4ba724e6-d7f7-4839-8bc9-b35e42c46378___kirana2_620.jpg.jpeg,Emotion_Neutral,Age_30_40,E_Indian,G_ Female,,0.5919085312225154,0.36727272727272725,0.6710642040457344,0.4921212121212121,620,450,,,,,,,,,,,,,1531721042000,1531721042000,13,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/ff83eee9-26e5-4c6f-94b5-e0522a4f611c___shopping.jpg.jpeg,Emotion_Happy,Age_20_30,E_White,G_ Female,,0.29023746701846964,0.04654255319148936,0.3887423043095866,0.2473404255319149,674,446,Emotion_Happy,Age_above_50,E_White,G_ Female,,0.1785400175901495,0.04920212765957447,0.3245382585751979,0.3390957446808511,674,446,,1531658147000,1531658147000,31,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/44af56c1-1452-47ef-95ee-cfc08a031714___Supermarket-Super-Bazaar-Meaning-Definition-Features.jpg.jpeg,Emotion_Happy,Age_20_30,E_White,G_ Female,,0.5488126649076517,0.1279683377308707,0.7097625329815304,0.3839050131926121,640,427,,,,,,,,,,,,,1531721108000,1531721108000,0,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/964fb100-5ba1-4005-a7b2-af7b0b6954a5___11retail2.jpg.jpeg,Emotion_Sad,Age_30_40,E_Indian,G_ Female,,0.8240985048372911,0.1747448979591837,0.8927000879507476,0.2729591836734694,580,400,Emotion_Neutral,Age_below20,E_Indian,G_ Female,,0.503957783641161,0.27933673469387754,0.55584872471416,0.375,580,400,,1531720837000,1531720837000,42,HWbICv9u4uSnWrU830DjuF7FfMK2,Emotion_Neutral,Age_30_40,E_Indian,G_Male,,0.40281442392260336,0.1096938775510204,0.47405452946350046,0.24489795918367346,580,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/6c5f742b-70c3-4ed7-8b83-d9b5d3fa0f20___topimg_25369_grocery_shop.jpg.jpeg,Emotion_Neutral,Age_above_50,E_Indian,G_Male,,0.4635004397537379,0.23482849604221637,0.5171503957783641,0.33641160949868076,900,600,,,,,,,,,,,,,1531657821000,1531657821000,36,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/2ac259f5-bda9-4125-9988-fc4adbd3f840___656311-fdiretail.jpg.jpeg,Emotion_Neutral,Age_30_40,E_Indian,G_Male,,0.2638522427440633,0.2033898305084746,0.3289357959542656,0.33281972265023113,700,400,Emotion_Neutral,Age_30_40,E_Indian,G_ Female,,0.158311345646438,0.2850539291217257,0.23306948109058928,0.37750385208012327,700,400,,1531478773000,1531478773000,8,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/7ace4ea7-3f2a-4666-b7aa-12245c75ecbe___indian-lady-buying-trolley-load-of-consumable-goods-from-mall-shop-F3FDGN.jpg.jpeg,Emotion_Neutral,Age_20_30,E_Indian,G_ Female,,0.5338610378188214,0.21546052631578946,0.6218117854001759,0.2993421052631579,866,1390,,,,,,,,,,,,,1531479236000,1531479236000,16,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/f026a1aa-b207-48c1-a465-ad48204c7edf___1460097161_11205971_10156274221345523_4174415303604685271_n.jpg.jpeg,Not_Face,,,,,0.335971855760774,0.4165016501650165,0.43535620052770446,0.4752475247524752,720,960,Not_Face,,,,,0.5400175901495162,0.4521452145214521,0.6165347405452947,0.5135313531353135,720,960,,1531983180000,1531983180000,9,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/0cf30c32-c043-4ae1-b702-8b35610072d7___man-shopping-in-a-street-market-new-delhi-india-CYRWHF.jpg.jpeg,Not_Face,,,,,0.14335971855760773,0.3063170441001192,0.22163588390501318,0.4410011918951132,1300,960,,,,,,,,,,,,,1531721028000,1531721028000,6,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/c5db7a10-e865-4923-9baa-e3d5b770afe8___supermarket-first-image-.jpg.jpeg,Emotion_Neutral,,,,,0.12576956904133685,0.030343007915567283,0.297273526824978,0.34564643799472294,9400,6266,,,,,,,,,,,,,1533196328000,1533196328000,6,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/71bd6866-694c-49b7-960b-fe13472aac6d___ToysRUs-Little-People-Skyway-051917-750x536.jpg.jpeg,Not_Face,,,,,0.22427440633245382,0.29433497536945813,0.3562005277044855,0.4667487684729064,750,536,Not_Face,,,,,0.08619173262972735,0.2647783251231527,0.15391380826737028,0.3485221674876847,750,536,,1531479601000,1531479601000,16,HWbICv9u4uSnWrU830DjuF7FfMK2,Not_Face,,,,,0.6605101143359718,0.25738916256157635,0.7009674582233949,0.33374384236453203,750,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/e985e50b-78a9-497f-8709-23f0da9386d5___238FE1BA00000578-2852381-Something_for_the_kids_Toys_R_Us_is_one_of_the_many_stores_openi-9_1417209989016.jpg.jpeg,Emotion_Neutral,Age_20_30,E_White,G_ Female,,0.08091468777484609,0.41350210970464135,0.13984168865435356,0.5274261603375527,962,602,Emotion_Happy,Age_30_40,E_Black,G_Male,,0.1565523306948109,0.28973277074542897,0.22691292875989447,0.4149085794655415,962,602,,1531479381000,1531479381000,40,HWbICv9u4uSnWrU830DjuF7FfMK2,Emotion_Happy,Age_30_40,E_Black,G_ Female,,0.415127528583993,0.14627285513361463,0.5162708883025505,0.2869198312236287,962,602,Emotion_Happy,Age_below20,E_White,G_Male,,0.33157431838170626,0.4669479606188467,0.3843447669305189,0.5555555555555556,962,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/d90ee4b2-507d-4e7e-90bf-2f0baf639ad5___143-176753-kid-girl-toy-store-duck-1505835760.jpg.jpeg,Not_Face,,,,,0.20580474934036938,0.3519061583577713,0.5048372911169745,0.7888563049853372,750,450,,,,,,,,,,,,,1531479083000,1531479083000,7,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://com.dataturks.a96-i23.open.s3.amazonaws.com/2c9fafb06477f4cb0164895548a600a3/8f4ed14b-c60b-45f6-8fdd-73d0732deea7___toys-r-us-Issac-Larian_840x480.jpg.jpeg,Emotion_Happy,Age_above_50,E_White,G_Male,,0.16547619047619047,0,0.4666666666666667,0.7666666666666667,840,480,,,,,,,,,,,,,1531379951000,1531379951000,344,HWbICv9u4uSnWrU830DjuF7FfMK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
